date,price,standardized_price
2024-12-19,0.24151087589349135,0.31403993740404046
2024-12-20,0.29509312450750663,0.3982175616484044
2024-12-21,0.519302200158223,0.7504496498957336
2024-12-22,0.20329206892249221,0.25399825465481857
2024-12-23,0.22705249807621083,0.2913258496871666
2024-12-24,0.3246504201936328,0.4446520244472556
2024-12-25,0.3109718297444248,0.4231629814001744
2024-12-26,0.23847038359621558,0.30926332901715364
2024-12-27,0.2938590372964943,0.3962788126742488
2024-12-28,0.513737790657852,0.7417079717433634
2024-12-29,0.47640559658022974,0.6830591563880897
2024-12-30,0.4121928199751723,0.5821809901938109
2024-12-31,0.6781504572934515,0.9999999999999999
2025-01-01,0.4351608076382913,0.6182636609507358
2025-01-02,0.2900541414658817,0.3903013275965793
2025-01-03,0.22238486668654522,0.28399300846841086
2025-01-04,0.1836123982376976,0.22308152445017843
2025-01-05,0.05653784950326556,0.02344761786583993
2025-01-06,0.04161255194144964,0.0
2025-01-07,0.05671873960823798,0.02373179592256129
2025-01-08,0.06845636831047272,0.042171591264747385
2025-01-09,0.086482113221304,0.07049000680492351
2025-01-10,0.13181097041699544,0.1417015667364956
2025-01-11,0.2951066405976984,0.3982387954038149
2025-01-12,0.18498960918979623,0.22524512058564666
2025-01-13,0.0861566041059811,0.06997863252134034
2025-01-14,0.09167837669483174,0.07865332815599721
2025-01-15,0.0995837993931697,0.09107273418330414
2025-01-17,0.1575283382054438,0.18210350913806678
2025-01-18,0.27421824234242365,0.36542315617849086
2025-01-19,0.10023451731041057,0.09209501095860634
2025-01-20,0.13043647469852196,0.1395422362285765
2025-01-21,0.1210171794642921,0.12474453894294346
2025-01-22,0.12319285487826577,0.12816252143177975
2025-01-23,0.12294004216980062,0.12776535308353293
2025-01-24,0.16862412972589885,0.19953497932572062
2025-01-25,0.30045655532373244,0.4066435026192879
2025-01-26,0.14733035371699368,0.16608249231769268
2025-01-27,0.12665799081162707,0.13360624427094844
2025-01-28,0.156064244064711,0.17980341965647784
2025-01-29,0.20927462821567372,0.2633968454423903
2025-01-30,0.2017061607634242,0.2515067955512307
2025-01-31,0.219491718264008,0.2794478770658476
2025-02-01,0.29254939823424614,0.39422137186634604
2025-02-02,0.1402638844542903,0.1549810807547856
2025-02-03,0.13036109982198912,0.139423822421796
2025-02-04,0.1267629655051584,0.13377115934143946
2025-02-05,0.13172323354305301,0.14156373225216287
2025-02-06,0.1300846518973851,0.13898952318795674
2025-02-07,0.16308268223290956,0.19082937444909526
2025-02-08,0.2792008003775124,0.373250746638062
2025-02-09,0.11098158973039757,0.10897864401427476
2025-02-10,0.10485252575281838,0.09934989460902158
2025-02-11,0.10410658131740617,0.09817801713064941
2025-02-12,0.10716821974848977,0.10298784605888978
2025-02-13,0.11169583817961887,0.1101007271505906
2025-02-14,0.1458778105633146,0.1638005494177238
2025-02-15,0.2412701088110038,0.31366169271434774
2025-02-16,0.09439295210859766,0.08291792165615142
2025-02-17,0.09032052187463771,0.0765201404718433
2025-02-18,0.09456500805451809,0.08318822126356487
2025-02-19,0.10394605351494876,0.09792582821761267
2025-02-20,0.11004475646385747,0.10750688049687349
2025-02-21,0.1320903883118511,0.14214053178870428
2025-02-22,0.2641370227585891,0.3495855768307854
2025-02-23,0.19293187981211002,0.2377224146407772
2025-02-24,0.10109594674347801,0.09344831517792235
2025-02-25,0.09092049923813779,0.07746270392086255
2025-02-26,0.11201528943572137,0.11060258454732466
2025-02-27,0.14788687903710188,0.1669567926781723
2025-02-28,0.1982289689109436,0.24604413288299926
2025-03-01,0.3655499585402029,0.5089051317684179
2025-03-02,0.20817546842495294,0.2616700672230901
2025-03-03,0.14697133313185456,0.1655184715702706
