date,price,standardized_price
2025-04-11,0.4398574604224921,0.527876540259075
2025-04-12,0.5433945658827787,0.6620993553391518
2025-04-13,0.30948069762382646,0.35885949032255204
2025-04-14,0.31669847975263576,0.3682164356578169
2025-04-15,0.34305221051438906,0.4023807279178678
2025-04-16,0.37038962657727886,0.437820244259995
2025-04-17,0.35342333654326596,0.41582558640563044
2025-04-18,0.39273005015393037,0.4667817892945878
2025-04-19,0.5510918154388104,0.6720778697972435
2025-04-20,0.2733720040941117,0.31204911762692883
2025-04-21,0.2796364527475751,0.32017018619895843
2025-04-22,0.28842553451787106,0.33156412358916876
2025-04-23,0.2898707141788618,0.3334376169762236
2025-04-24,0.3109443710401833,0.3607569585338557
2025-04-25,0.30039629159000375,0.3470827022254788
2025-04-26,0.4650451698197663,0.5605292326990602
2025-04-27,0.23824935319017676,0.26651702498783936
2025-04-28,0.22977085076603374,0.2555257145974959
2025-04-29,0.24519686488889209,0.2755235987553571
2025-04-30,0.2346553687363692,0.2618578768631208
2025-05-01,0.23457677026344043,0.2617559838436994
2025-05-02,0.2882003357308121,0.33127218172912454
2025-05-03,0.4821657525036121,0.5827239115383139
2025-05-04,0.4510362035639803,0.5423683726010866
2025-05-05,0.3147927758909462,0.36574593065492145
2025-05-06,0.18759548398668616,0.20085066422794404
2025-05-07,0.16811044081371315,0.17559076020603354
2025-05-08,0.1920953482247926,0.2066841713830043
2025-05-09,0.23422037079315275,0.261293956824667
2025-05-10,0.402135116378256,0.4789742729363846
2025-05-11,0.1859631086065445,0.1987344951712954
2025-05-12,0.18506097430560173,0.19756499168832156
2025-05-13,0.2040052261116061,0.22212382782425208
2025-05-14,0.22209697608659149,0.245577502722464
2025-05-15,0.2500159971223078,0.28177099664944155
2025-05-16,0.2688178413551894,0.3061452193053227
2025-05-17,0.4465462704976318,0.5365477399592212
2025-05-18,0.1776961407930778,0.18801741275753703
2025-05-19,0.19137802259051384,0.20575424905676226
2025-05-20,0.21987771091222005,0.24270050497572318
2025-05-21,0.21718713635988707,0.23921251398938573
2025-05-22,0.2552589771912587,0.2885678598719048
2025-05-23,0.2763753217227732,0.3159425406167495
2025-05-24,0.45527880821906963,0.5478683751127114
2025-05-25,0.18720951610769584,0.20035030549164118
2025-05-26,0.1756672063556703,0.18538715483607904
2025-05-27,0.22838656269275384,0.2537311594836419
2025-05-28,0.22740553219918666,0.2524593770251638
2025-05-29,0.2504867337366141,0.2823812473731079
2025-05-30,0.24932245262857317,0.28087190357630115
2025-05-31,0.3943515641154582,0.4688838778901725
2025-06-01,0.16794753312352384,0.175379570906524
2025-06-02,0.19442681141868837,0.20970661972892904
2025-06-03,0.21150217624115314,0.23184267930681277
2025-06-04,0.22107409044667087,0.24425146033906173
2025-06-05,0.23252579192888143,0.25909714878636486
2025-06-06,0.27057052234313456,0.30841734942807913
2025-06-07,0.3986026808429767,0.47439491523147026
2025-06-08,0.18107452725937195,0.19239706524944838
2025-06-09,0.19498676778456,0.2104325326218496
2025-06-10,0.21517751576109032,0.23660729402680067
2025-06-11,0.21929168459827397,0.24194079567904966
2025-06-12,0.22198138255907915,0.24542765027489202
2025-06-13,0.2678656027409184,0.3049107618915559
2025-06-14,0.37253175158018603,0.44059723949146684
2025-06-15,0.17804452002490698,0.18846904254768487
2025-06-16,0.18592328401825983,0.19868286760912618
2025-06-17,0.21624408178725163,0.23798996252872298
2025-06-18,0.23047264575224352,0.2564355033948493
2025-06-19,0.24692665509800749,0.2777660538668193
2025-06-20,0.2877659560182507,0.3307090631488391
2025-06-21,0.41143125716470247,0.4910255484688666
2025-06-22,0.20275725212597911,0.22050598675410735
2025-06-23,0.21642815447831795,0.2382285895858002
2025-06-24,0.2348383673351541,0.2620951114948542
2025-06-25,0.24741749044666425,0.278402360067815
2025-06-26,0.2630995397336054,0.29873216156419846
2025-06-27,0.2972434840846503,0.3429954844411604
2025-06-28,0.41870380979642685,0.5004534968619428
2025-06-29,0.1979671615550134,0.21429623771712888
2025-06-30,0.21331602829189247,0.2341941100070112
2025-07-01,0.23893852171257543,0.267410445165366
2025-07-02,0.24696560106069207,0.27781654240157494
2025-07-03,0.25550654424751384,0.28888879937532175
2025-07-04,0.2953258202095907,0.34050947478748517
2025-07-05,0.4083570895245809,0.48704027736387656
2025-07-06,0.2129316665541172,0.23369583343047454
2025-07-07,0.2282434101760697,0.2535455802781027
2025-07-08,0.2512080146590349,0.2833162972321945
2025-07-09,0.2577875428155281,0.2918458266906154
2025-07-10,0.2634276441063152,0.29915750755343984
2025-07-11,0.30562239674911684,0.3538576892530013
2025-07-12,0.43042899930855827,0.5156537280898607
2025-07-13,0.23387061271533482,0.26084053953438235
2025-07-14,0.22151822672514926,0.24482722707806356
2025-07-15,0.2508119366362489,0.2828028319679943
2025-07-16,0.2577958731299227,0.291856625893892
2025-07-17,0.26853600026319085,0.30577984783192563
2025-07-18,0.307824189548303,0.35671203626623865
2025-07-19,0.5202424530084149,0.6320855573752832
2025-07-20,0.4605194073679052,0.5546621517721599
2025-07-21,0.2453493498193017,0.27572127625972503
2025-07-22,0.26507729761252036,0.30129607552407434
2025-07-23,0.26924198441935654,0.30669506736043406
2025-07-24,0.28531886421614644,0.32753671687763874
2025-07-25,0.31327179035078523,0.3637741644944815
2025-07-26,0.5151836826872842,0.6255274988867141
2025-07-27,0.23397586976110513,0.26097699203542046
2025-07-28,0.2575724169662484,0.29156694312555476
2025-07-29,0.2740338483095651,0.3129071152824331
2025-07-30,0.28403367709176097,0.3258706336606818
2025-07-31,0.27408492065588974,0.31297332414606666
2025-08-01,0.3018420657939288,0.34895696636255585
2025-08-02,0.4751606609482576,0.5736426927397644
2025-08-03,0.2579228429802998,0.29202122631102895
2025-08-04,0.25631508256225743,0.28993696745209513
2025-08-05,0.26641783345380793,0.3030339113804415
2025-08-06,0.2776355903833774,0.31757632018429177
2025-08-07,0.2765771901501159,0.31620423760425237
2025-08-08,0.2839422419464285,0.3257520995124726
2025-08-09,0.49325645492557785,0.5971016101775969
2025-08-10,0.4372448091163641,0.5244895669457672
2025-08-11,0.2536891483289938,0.2865327744969523
2025-08-12,0.2634095578641672,0.2991340610187455
2025-08-13,0.2555475814311968,0.2889419989146792
2025-08-14,0.27530481902372916,0.3145547687143215
2025-08-15,0.27404695389945793,0.3129241050288711
2025-08-16,0.4613405662431213,0.5557266808158251
2025-08-17,0.22183393142558558,0.24523649845413878
2025-08-18,0.23793302607447372,0.26610694672877394
2025-08-19,0.24808983424956935,0.2792739691158599
2025-08-20,0.2515838071481361,0.28380346485725866
2025-08-21,0.2608776306461727,0.29585173631721673
2025-08-22,0.2827436450966191,0.3241982696790779
2025-08-23,0.4649926768587823,0.5604611821874699
2025-08-24,0.21108872003011292,0.23130668541060087
2025-08-25,0.22351732696147553,0.24741880871591296
2025-08-26,0.2428481230683663,0.27247875084652506
2025-08-27,0.24585449494960923,0.27637613329008576
2025-08-28,0.26811898338071344,0.30523923797371877
2025-08-29,0.28526448268072824,0.32746621806719045
2025-08-30,0.40939165349903434,0.4883814592369282
2025-08-31,0.2053569194991598,0.22387612803388243
2025-09-01,0.21555469537027355,0.23709625987832136
2025-09-02,0.24656242868529937,0.277293880202867
2025-09-03,0.24633719334820164,0.2770018909603016
2025-09-04,0.25518607885850847,0.2884733563662014
2025-09-05,0.27931461749876557,0.3197529673391577
2025-09-06,0.42046401798258154,0.5027353850490073
2025-09-07,0.21095656398562215,0.23113536174607943
2025-09-08,0.23065450971648577,0.2566712671158235
2025-09-09,0.2358604675637236,0.2634201356913749
2025-09-10,0.2504737121784198,0.2823643665631818
2025-09-11,0.2706997188695308,0.3085848364501895
2025-09-12,0.3083682193526435,0.3574173023783385
2025-09-13,0.5128871189917655,0.622550293344287
2025-09-14,0.45398813582285125,0.5461951809317805
2025-09-15,0.2207626305831177,0.24384769185930064
2025-09-16,0.2307848611148748,0.25684025128399796
2025-09-17,0.2465623114425887,0.2772937282124612
2025-09-18,0.26445101731873016,0.30048418201316346
2025-09-19,0.28046070825042624,0.32123872963028277
2025-09-20,0.4847477578471337,0.5860711562214502
2025-09-21,0.22990359901435428,0.25569780597968517
2025-09-22,0.2581779878380713,0.29235198947956686
2025-09-23,0.23836625820726837,0.2666685776164478
2025-09-24,0.24620995957754124,0.27683694840376233
2025-09-25,0.27451996942956963,0.31353731007981334
2025-09-26,0.3101292369260503,0.35970023983402016
2025-09-27,0.5080654753419875,0.6162996397152418
2025-09-28,0.23035505113962348,0.25628305679250374
2025-09-29,0.24478149558745976,0.27498512477843606
2025-09-30,0.26039948660950424,0.2952318828035408
2025-10-01,0.3905044087096048,0.4638965255170443
2025-10-02,0.38948023373823787,0.4625688116778338
2025-10-03,0.43788532226610216,0.5253199115615593
2025-10-04,0.5838436601129209,0.7145365108002094
2025-10-05,0.33408791427716467,0.3907596470423404
2025-10-06,0.36248938284739524,0.4275785734258568
2025-10-07,0.38520605278023695,0.457027874467023
2025-10-08,0.39687510525555453,0.4721553310980665
2025-10-09,0.42089387400957,0.5032926392407778
2025-10-10,0.4463852781632141,0.5363390336771999
2025-10-11,0.6309907287352415,0.775656746344062
2025-10-12,0.5508928154639485,0.6718198913970548
2025-10-13,0.35098284605408864,0.4126617979050993
2025-10-14,0.3637714275158605,0.42924058284455563
2025-10-15,0.35893267399415374,0.42296774842181595
2025-10-16,0.4125956131319645,0.49253498931122386
2025-10-17,0.4486294414877239,0.5392483087392762
2025-10-18,0.5984592573948132,0.7334837916086802
2025-10-19,0.3475419954291816,0.40820116849990307
2025-10-20,0.37505885658624405,0.44387331280265446
2025-10-21,0.3931814185135531,0.46736693151579733
2025-10-22,0.41704641866423603,0.4983048980338952
2025-10-23,0.41953804883762413,0.5015349826931471
2025-10-24,0.45302379719756225,0.5449450373779182
2025-10-25,0.6095542402537245,0.7478670392952739
2025-10-26,0.3471432062160817,0.40768418851897853
2025-10-27,0.40096550034368134,0.477458013079346
2025-10-28,0.38818480269732963,0.4608894485134897
2025-10-29,0.3891664013261858,0.46216196748780414
2025-10-30,0.4018469467908652,0.4786006973658864
2025-10-31,0.443034905966788,0.5319956981573286
2025-11-01,0.6113287426037177,0.7501674580651772
2025-11-02,0.4960285330763321,0.6006952603126099
2025-11-03,0.44671148391548227,0.5367619183442003
2025-11-04,0.4528901292979525,0.5447717537836773
2025-11-05,0.4275779386879629,0.5119576871318
2025-11-06,0.4520633482380487,0.5436999362857683
2025-11-07,0.4694274032994261,0.5662102463932639
2025-11-08,0.6039669901765651,0.7406238733734647
2025-11-09,0.43603287316627526,0.5229184446491325
2025-11-10,0.42271593903456794,0.5056547170275475
2025-11-11,0.44849387220086134,0.539072560235972
2025-11-12,0.42820315921877894,0.5127682067935089
2025-11-13,0.4651353498614066,0.5606461397634328
2025-11-14,0.4884746068293087,0.5909025464707915
