Hotel Name,rate,date,price
TSUKI Tokyo,,"Sunday, December 1, 2024",NaN
TSUKI Tokyo,,"Monday, December 2, 2024",NaN
TSUKI Tokyo,,"Tuesday, December 3, 2024",NaN
TSUKI Tokyo,,"Wednesday, December 4, 2024",NaN
TSUKI Tokyo,,"Thursday, December 5, 2024",NaN
TSUKI Tokyo,,"Friday, December 6, 2024",NaN
TSUKI Tokyo,,"Saturday, December 7, 2024",NaN
TSUKI Tokyo,,"Sunday, December 8, 2024",NaN
TSUKI Tokyo,,"Monday, December 9, 2024",NaN
TSUKI Tokyo,,"Tuesday, December 10, 2024",NaN
TSUKI Tokyo,,"Wednesday, December 11, 2024",NaN
TSUKI Tokyo,,"Thursday, December 12, 2024",NaN
TSUKI Tokyo,,"Friday, December 13, 2024",NaN
TSUKI Tokyo,,"Saturday, December 14, 2024",NaN
TSUKI Tokyo,,"Sunday, December 15, 2024",NaN
TSUKI Tokyo,,"Monday, December 16, 2024",NaN
TSUKI Tokyo,,"Tuesday, December 17, 2024",NaN
TSUKI Tokyo,,"Wednesday, December 18, 2024",NaN
TSUKI Tokyo,,"Thursday, December 19, 2024","8,324"
TSUKI Tokyo,,"Friday, December 20, 2024","7,993"
TSUKI Tokyo,,"Saturday, December 21, 2024",10.5K
TSUKI Tokyo,,"Sunday, December 22, 2024","6,235"
TSUKI Tokyo,,"Monday, December 23, 2024","4,844"
TSUKI Tokyo,,"Tuesday, December 24, 2024","5,329"
TSUKI Tokyo,,"Wednesday, December 25, 2024","6,258"
TSUKI Tokyo,,"Thursday, December 26, 2024","4,844"
TSUKI Tokyo,,"Friday, December 27, 2024","5,633"
TSUKI Tokyo,,"Saturday, December 28, 2024",11.6K
TSUKI Tokyo,,"Sunday, December 29, 2024",14.2K
TSUKI Tokyo,,"Monday, December 30, 2024",11.6K
TSUKI Tokyo,,"Tuesday, December 31, 2024",12.9K
TSUKI Tokyo,,"Wednesday, January 1, 2025","7,267"
TSUKI Tokyo,,"Thursday, January 2, 2025","8,918"
TSUKI Tokyo,,"Friday, January 3, 2025","4,844"
TSUKI Tokyo,,"Saturday, January 4, 2025","4,118"
TSUKI Tokyo,,"Sunday, January 5, 2025","3,512"
TSUKI Tokyo,,"Monday, January 6, 2025","3,512"
TSUKI Tokyo,,"Tuesday, January 7, 2025","3,512"
TSUKI Tokyo,,"Wednesday, January 8, 2025","3,512"
TSUKI Tokyo,,"Thursday, January 9, 2025","3,512"
TSUKI Tokyo,,"Friday, January 10, 2025","3,997"
TSUKI Tokyo,,"Saturday, January 11, 2025","4,844"
TSUKI Tokyo,,"Sunday, January 12, 2025","3,270"
TSUKI Tokyo,,"Monday, January 13, 2025","3,270"
TSUKI Tokyo,,"Tuesday, January 14, 2025","3,512"
TSUKI Tokyo,,"Wednesday, January 15, 2025, departure date.","3,512"
TSUKI Tokyo,,"Thursday, January 16, 2025, return date.",NaN
TSUKI Tokyo,,"Friday, January 17, 2025","4,360"
TSUKI Tokyo,,"Saturday, January 18, 2025","4,996"
TSUKI Tokyo,,"Sunday, January 19, 2025","5,163"
TSUKI Tokyo,,"Monday, January 20, 2025","3,066"
TSUKI Tokyo,,"Tuesday, January 21, 2025","3,293"
TSUKI Tokyo,,"Wednesday, January 22, 2025","3,293"
TSUKI Tokyo,,"Thursday, January 23, 2025","3,066"
TSUKI Tokyo,,"Friday, January 24, 2025","3,747"
TSUKI Tokyo,,"Saturday, January 25, 2025","5,563"
TSUKI Tokyo,,"Sunday, January 26, 2025","4,542"
TSUKI Tokyo,,"Monday, January 27, 2025","3,747"
TSUKI Tokyo,,"Tuesday, January 28, 2025","5,163"
TSUKI Tokyo,,"Wednesday, January 29, 2025","3,747"
TSUKI Tokyo,,"Thursday, January 30, 2025","3,747"
TSUKI Tokyo,,"Friday, January 31, 2025","4,996"
TSUKI Tokyo,,"Saturday, February 1, 2025","6,812"
TSUKI Tokyo,,"Sunday, February 2, 2025","5,563"
TSUKI Tokyo,,"Monday, February 3, 2025","4,769"
TSUKI Tokyo,,"Tuesday, February 4, 2025","4,769"
TSUKI Tokyo,,"Wednesday, February 5, 2025","4,769"
TSUKI Tokyo,,"Thursday, February 6, 2025","4,315"
TSUKI Tokyo,,"Friday, February 7, 2025","5,563"
TSUKI Tokyo,,"Saturday, February 8, 2025","8,402"
TSUKI Tokyo,,"Sunday, February 9, 2025","5,563"
TSUKI Tokyo,,"Monday, February 10, 2025","4,769"
TSUKI Tokyo,,"Tuesday, February 11, 2025","4,769"
TSUKI Tokyo,,"Wednesday, February 12, 2025","4,769"
TSUKI Tokyo,,"Thursday, February 13, 2025","4,769"
TSUKI Tokyo,,"Friday, February 14, 2025","5,563"
TSUKI Tokyo,,"Saturday, February 15, 2025","8,402"
TSUKI Tokyo,,"Sunday, February 16, 2025","5,563"
TSUKI Tokyo,,"Monday, February 17, 2025","4,769"
TSUKI Tokyo,,"Tuesday, February 18, 2025","4,769"
TSUKI Tokyo,,"Wednesday, February 19, 2025","4,769"
TSUKI Tokyo,,"Thursday, February 20, 2025","4,769"
TSUKI Tokyo,,"Friday, February 21, 2025","7,921"
TSUKI Tokyo,,"Saturday, February 22, 2025","8,402"
TSUKI Tokyo,,"Sunday, February 23, 2025","8,402"
TSUKI Tokyo,,"Monday, February 24, 2025","5,563"
TSUKI Tokyo,,"Tuesday, February 25, 2025","4,769"
TSUKI Tokyo,,"Wednesday, February 26, 2025","5,223"
TSUKI Tokyo,,"Thursday, February 27, 2025","6,812"
TSUKI Tokyo,,"Friday, February 28, 2025","6,812"
TSUKI Tokyo,,"Saturday, March 1, 2025",10.3K
TSUKI Tokyo,,"Sunday, March 2, 2025","6,812"
TSUKI Tokyo,,"Monday, March 3, 2025","6,812"
TSUKI Tokyo,,"Tuesday, March 4, 2025","7,948"
TSUKI Tokyo,,"Wednesday, March 5, 2025","7,948"
TSUKI Tokyo,,"Thursday, March 6, 2025","7,948"
TSUKI Tokyo,,"Friday, March 7, 2025","9,197"
TSUKI Tokyo,,"Saturday, March 8, 2025",11.7K
TSUKI Tokyo,,"Sunday, March 9, 2025","6,812"
TSUKI Tokyo,,"Monday, March 10, 2025","6,812"
TSUKI Tokyo,,"Tuesday, March 11, 2025","7,948"
TSUKI Tokyo,,"Wednesday, March 12, 2025","7,948"
TSUKI Tokyo,,"Thursday, March 13, 2025","7,948"
TSUKI Tokyo,,"Friday, March 14, 2025","9,197"
TSUKI Tokyo,,"Saturday, March 15, 2025",10.3K
TSUKI Tokyo,,"Sunday, March 16, 2025","7,744"
TSUKI Tokyo,,"Monday, March 17, 2025","6,812"
TSUKI Tokyo,,"Tuesday, March 18, 2025","7,948"
TSUKI Tokyo,,"Wednesday, March 19, 2025","7,948"
TSUKI Tokyo,,"Thursday, March 20, 2025","9,008"
TSUKI Tokyo,,"Friday, March 21, 2025",10.6K
TSUKI Tokyo,,"Saturday, March 22, 2025",13K
TSUKI Tokyo,,"Sunday, March 23, 2025","9,483"
TSUKI Tokyo,,"Monday, March 24, 2025","7,744"
TSUKI Tokyo,,"Tuesday, March 25, 2025","9,008"
TSUKI Tokyo,,"Wednesday, March 26, 2025","9,008"
TSUKI Tokyo,,"Thursday, March 27, 2025","9,008"
TSUKI Tokyo,,"Friday, March 28, 2025",10.6K
TSUKI Tokyo,,"Saturday, March 29, 2025",12.4K
TSUKI Tokyo,,"Sunday, March 30, 2025",11.7K
TSUKI Tokyo,,"Monday, March 31, 2025",11.7K
TSUKI Tokyo,,"Tuesday, April 1, 2025",10.6K
TSUKI Tokyo,,"Wednesday, April 2, 2025",10.6K
TSUKI Tokyo,,"Thursday, April 3, 2025",10.6K
TSUKI Tokyo,,"Friday, April 4, 2025",10.6K
TSUKI Tokyo,,"Saturday, April 5, 2025",11.7K
TSUKI Tokyo,,"Sunday, April 6, 2025",10.6K
TSUKI Tokyo,,"Monday, April 7, 2025",10.6K
TSUKI Tokyo,,"Tuesday, April 8, 2025",10.6K
TSUKI Tokyo,,"Wednesday, April 9, 2025",10.6K
TSUKI Tokyo,,"Thursday, April 10, 2025",10.6K
TSUKI Tokyo,,"Friday, April 11, 2025",10.6K
TSUKI Tokyo,,"Saturday, April 12, 2025",11.7K
TSUKI Tokyo,,"Sunday, April 13, 2025","5,690"
TSUKI Tokyo,,"Monday, April 14, 2025","6,638"
TSUKI Tokyo,,"Tuesday, April 15, 2025","7,428"
TSUKI Tokyo,,"Wednesday, April 16, 2025","7,428"
TSUKI Tokyo,,"Thursday, April 17, 2025","7,428"
TSUKI Tokyo,,"Friday, April 18, 2025","7,744"
TSUKI Tokyo,,"Saturday, April 19, 2025",10.6K
TSUKI Tokyo,,"Sunday, April 20, 2025","5,690"
TSUKI Tokyo,,"Monday, April 21, 2025","5,690"
TSUKI Tokyo,,"Tuesday, April 22, 2025","7,744"
TSUKI Tokyo,,"Wednesday, April 23, 2025","7,744"
TSUKI Tokyo,,"Thursday, April 24, 2025","7,744"
TSUKI Tokyo,,"Friday, April 25, 2025","9,008"
TSUKI Tokyo,,"Saturday, April 26, 2025",10.6K
TSUKI Tokyo,,"Sunday, April 27, 2025","5,690"
TSUKI Tokyo,,"Monday, April 28, 2025","5,690"
TSUKI Tokyo,,"Tuesday, April 29, 2025","5,373"
TSUKI Tokyo,,"Wednesday, April 30, 2025","4,583"
TSUKI Tokyo,,"Thursday, May 1, 2025","4,583"
TSUKI Tokyo,,"Friday, May 2, 2025","9,008"
TSUKI Tokyo,,"Saturday, May 3, 2025","9,483"
TSUKI Tokyo,,"Sunday, May 4, 2025","6,954"
TSUKI Tokyo,,"Monday, May 5, 2025","5,690"
TSUKI Tokyo,,"Tuesday, May 6, 2025","5,373"
TSUKI Tokyo,,"Wednesday, May 7, 2025","5,215"
TSUKI Tokyo,,"Thursday, May 8, 2025","4,267"
TSUKI Tokyo,,"Friday, May 9, 2025","5,215"
TSUKI Tokyo,,"Saturday, May 10, 2025","9,008"
TSUKI Tokyo,,"Sunday, May 11, 2025","4,583"
TSUKI Tokyo,,"Monday, May 12, 2025","4,583"
TSUKI Tokyo,,"Tuesday, May 13, 2025","6,322"
TSUKI Tokyo,,"Wednesday, May 14, 2025","6,954"
TSUKI Tokyo,,"Thursday, May 15, 2025","5,215"
TSUKI Tokyo,,"Friday, May 16, 2025","6,322"
TSUKI Tokyo,,"Saturday, May 17, 2025","9,008"
TSUKI Tokyo,,"Sunday, May 18, 2025","5,215"
TSUKI Tokyo,,"Monday, May 19, 2025","6,322"
TSUKI Tokyo,,"Tuesday, May 20, 2025","6,322"
TSUKI Tokyo,,"Wednesday, May 21, 2025","6,322"
TSUKI Tokyo,,"Thursday, May 22, 2025","6,322"
TSUKI Tokyo,,"Friday, May 23, 2025","6,954"
