Hotel Name,rate,date,price
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Sunday, December 1, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Monday, December 2, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Tuesday, December 3, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Wednesday, December 4, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Thursday, December 5, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Friday, December 6, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Saturday, December 7, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Sunday, December 8, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Monday, December 9, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Tuesday, December 10, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Wednesday, December 11, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Thursday, December 12, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Friday, December 13, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Saturday, December 14, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Sunday, December 15, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Monday, December 16, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Tuesday, December 17, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Wednesday, December 18, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Thursday, December 19, 2024","2,890"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Friday, December 20, 2024","3,063"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Saturday, December 21, 2024","4,701"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Sunday, December 22, 2024","2,351"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Monday, December 23, 2024","2,522"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Tuesday, December 24, 2024","2,351"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Wednesday, December 25, 2024","3,066"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Thursday, December 26, 2024","2,710"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Friday, December 27, 2024","3,063"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Saturday, December 28, 2024","4,165"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Sunday, December 29, 2024",NaN
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Monday, December 30, 2024","4,165"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Tuesday, December 31, 2024","7,149"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Wednesday, January 1, 2025","3,263"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Thursday, January 2, 2025","2,353"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Friday, January 3, 2025","2,220"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Saturday, January 4, 2025","2,707"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Sunday, January 5, 2025","1,455"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Monday, January 6, 2025","1,344"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Tuesday, January 7, 2025","1,455"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Wednesday, January 8, 2025","1,771"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Thursday, January 9, 2025","2,196"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Friday, January 10, 2025","2,196"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Saturday, January 11, 2025","3,808"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Sunday, January 12, 2025","3,018"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Monday, January 13, 2025","2,166"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Tuesday, January 14, 2025","2,166"
APA HOTEL 〈AKIHABARA EKIKITA〉,4.7,"Wednesday, January 15, 2025, departure date.","2,290"
