Hotel Name,rate,date,price
Tosei Hotel Cocone Ueno,4.8,"Sunday, December 1, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Monday, December 2, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Tuesday, December 3, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Wednesday, December 4, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Thursday, December 5, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Friday, December 6, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Saturday, December 7, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Sunday, December 8, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Monday, December 9, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Tuesday, December 10, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Wednesday, December 11, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Thursday, December 12, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Friday, December 13, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Saturday, December 14, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Sunday, December 15, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Monday, December 16, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Tuesday, December 17, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Wednesday, December 18, 2024",NaN
Tosei Hotel Cocone Ueno,4.8,"Thursday, December 19, 2024","2,725"
Tosei Hotel Cocone Ueno,4.8,"Friday, December 20, 2024","3,577"
Tosei Hotel Cocone Ueno,4.8,"Saturday, December 21, 2024","6,888"
Tosei Hotel Cocone Ueno,4.8,"Sunday, December 22, 2024","3,626"
Tosei Hotel Cocone Ueno,4.8,"Monday, December 23, 2024","3,625"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, December 24, 2024","4,671"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, December 25, 2024","4,452"
Tosei Hotel Cocone Ueno,4.8,"Thursday, December 26, 2024","3,382"
Tosei Hotel Cocone Ueno,4.8,"Friday, December 27, 2024","5,450"
Tosei Hotel Cocone Ueno,4.8,"Saturday, December 28, 2024","9,026"
Tosei Hotel Cocone Ueno,4.8,"Sunday, December 29, 2024",10.4K
Tosei Hotel Cocone Ueno,4.8,"Monday, December 30, 2024","5,742"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, December 31, 2024","9,026"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, January 1, 2025","5,085"
Tosei Hotel Cocone Ueno,4.8,"Thursday, January 2, 2025","3,893"
Tosei Hotel Cocone Ueno,4.8,"Friday, January 3, 2025","3,125"
Tosei Hotel Cocone Ueno,4.8,"Saturday, January 4, 2025","3,382"
Tosei Hotel Cocone Ueno,4.8,"Sunday, January 5, 2025","2,053"
Tosei Hotel Cocone Ueno,4.8,"Monday, January 6, 2025","2,053"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, January 7, 2025","2,384"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, January 8, 2025","2,555"
Tosei Hotel Cocone Ueno,4.8,"Thursday, January 9, 2025","2,760"
Tosei Hotel Cocone Ueno,4.8,"Friday, January 10, 2025","3,333"
Tosei Hotel Cocone Ueno,4.8,"Saturday, January 11, 2025","4,677"
Tosei Hotel Cocone Ueno,4.8,"Sunday, January 12, 2025","4,106"
Tosei Hotel Cocone Ueno,4.8,"Monday, January 13, 2025","3,625"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, January 14, 2025","3,114"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, January 15, 2025, departure date.","2,760"
Tosei Hotel Cocone Ueno,4.8,"Thursday, January 16, 2025, return date.",NaN
Tosei Hotel Cocone Ueno,4.8,"Friday, January 17, 2025","4,793"
Tosei Hotel Cocone Ueno,4.8,"Saturday, January 18, 2025","5,450"
Tosei Hotel Cocone Ueno,4.8,"Sunday, January 19, 2025","3,820"
Tosei Hotel Cocone Ueno,4.8,"Monday, January 20, 2025","3,820"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, January 21, 2025","3,893"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, January 22, 2025","3,820"
Tosei Hotel Cocone Ueno,4.8,"Thursday, January 23, 2025","4,379"
Tosei Hotel Cocone Ueno,4.8,"Friday, January 24, 2025","4,087"
Tosei Hotel Cocone Ueno,4.8,"Saturday, January 25, 2025","4,671"
Tosei Hotel Cocone Ueno,4.8,"Sunday, January 26, 2025","4,087"
Tosei Hotel Cocone Ueno,4.8,"Monday, January 27, 2025","3,581"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, January 28, 2025","4,326"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, January 29, 2025","4,379"
Tosei Hotel Cocone Ueno,4.8,"Thursday, January 30, 2025","4,326"
Tosei Hotel Cocone Ueno,4.8,"Friday, January 31, 2025","4,326"
Tosei Hotel Cocone Ueno,4.8,"Saturday, February 1, 2025","5,742"
Tosei Hotel Cocone Ueno,4.8,"Sunday, February 2, 2025","4,452"
Tosei Hotel Cocone Ueno,4.8,"Monday, February 3, 2025","4,197"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, February 4, 2025","4,267"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, February 5, 2025","4,087"
Tosei Hotel Cocone Ueno,4.8,"Thursday, February 6, 2025","5,742"
Tosei Hotel Cocone Ueno,4.8,"Friday, February 7, 2025","4,267"
Tosei Hotel Cocone Ueno,4.8,"Saturday, February 8, 2025","5,223"
Tosei Hotel Cocone Ueno,4.8,"Sunday, February 9, 2025","5,503"
Tosei Hotel Cocone Ueno,4.8,"Monday, February 10, 2025","3,893"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, February 11, 2025","3,893"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, February 12, 2025","3,820"
Tosei Hotel Cocone Ueno,4.8,"Thursday, February 13, 2025","4,284"
Tosei Hotel Cocone Ueno,4.8,"Friday, February 14, 2025","4,379"
Tosei Hotel Cocone Ueno,4.8,"Saturday, February 15, 2025","5,450"
Tosei Hotel Cocone Ueno,4.8,"Sunday, February 16, 2025","3,820"
Tosei Hotel Cocone Ueno,4.8,"Monday, February 17, 2025","4,043"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, February 18, 2025","3,778"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, February 19, 2025","3,778"
Tosei Hotel Cocone Ueno,4.8,"Thursday, February 20, 2025","3,734"
Tosei Hotel Cocone Ueno,4.8,"Friday, February 21, 2025","4,379"
Tosei Hotel Cocone Ueno,4.8,"Saturday, February 22, 2025","5,679"
Tosei Hotel Cocone Ueno,4.8,"Sunday, February 23, 2025","6,034"
Tosei Hotel Cocone Ueno,4.8,"Monday, February 24, 2025","3,585"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, February 25, 2025","3,625"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, February 26, 2025","3,585"
Tosei Hotel Cocone Ueno,4.8,"Thursday, February 27, 2025","3,850"
Tosei Hotel Cocone Ueno,4.8,"Friday, February 28, 2025","4,572"
Tosei Hotel Cocone Ueno,4.8,"Saturday, March 1, 2025","5,906"
Tosei Hotel Cocone Ueno,4.8,"Sunday, March 2, 2025","3,820"
Tosei Hotel Cocone Ueno,4.8,"Monday, March 3, 2025","3,293"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, March 4, 2025","3,625"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, March 5, 2025","3,625"
Tosei Hotel Cocone Ueno,4.8,"Thursday, March 6, 2025","3,543"
Tosei Hotel Cocone Ueno,4.8,"Friday, March 7, 2025","3,739"
Tosei Hotel Cocone Ueno,4.8,"Saturday, March 8, 2025","4,988"
Tosei Hotel Cocone Ueno,4.8,"Sunday, March 9, 2025","3,739"
Tosei Hotel Cocone Ueno,4.8,"Monday, March 10, 2025","3,625"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, March 11, 2025","3,625"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, March 12, 2025","3,548"
Tosei Hotel Cocone Ueno,4.8,"Thursday, March 13, 2025","3,625"
Tosei Hotel Cocone Ueno,4.8,"Friday, March 14, 2025","4,087"
Tosei Hotel Cocone Ueno,4.8,"Saturday, March 15, 2025","4,927"
Tosei Hotel Cocone Ueno,4.8,"Sunday, March 16, 2025","3,820"
Tosei Hotel Cocone Ueno,4.8,"Monday, March 17, 2025","3,739"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, March 18, 2025","3,810"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, March 19, 2025","3,810"
Tosei Hotel Cocone Ueno,4.8,"Thursday, March 20, 2025","3,820"
Tosei Hotel Cocone Ueno,4.8,"Friday, March 21, 2025","4,379"
Tosei Hotel Cocone Ueno,4.8,"Saturday, March 22, 2025","5,742"
Tosei Hotel Cocone Ueno,4.8,"Sunday, March 23, 2025","4,878"
Tosei Hotel Cocone Ueno,4.8,"Monday, March 24, 2025","4,988"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, March 25, 2025","4,882"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, March 26, 2025","4,882"
Tosei Hotel Cocone Ueno,4.8,"Thursday, March 27, 2025","5,331"
Tosei Hotel Cocone Ueno,4.8,"Friday, March 28, 2025","5,742"
Tosei Hotel Cocone Ueno,4.8,"Saturday, March 29, 2025","5,906"
Tosei Hotel Cocone Ueno,4.8,"Sunday, March 30, 2025","5,620"
Tosei Hotel Cocone Ueno,4.8,"Monday, March 31, 2025","5,450"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, April 1, 2025","5,450"
Tosei Hotel Cocone Ueno,4.8,"Wednesday, April 2, 2025","6,039"
Tosei Hotel Cocone Ueno,4.8,"Thursday, April 3, 2025","5,957"
Tosei Hotel Cocone Ueno,4.8,"Friday, April 4, 2025","5,978"
Tosei Hotel Cocone Ueno,4.8,"Saturday, April 5, 2025","6,725"
Tosei Hotel Cocone Ueno,4.8,"Sunday, April 6, 2025","4,832"
Tosei Hotel Cocone Ueno,4.8,"Monday, April 7, 2025","4,846"
Tosei Hotel Cocone Ueno,4.8,"Tuesday, April 8, 2025","5,048"
