Hotel Name,rate,date,price
APA Hotel Akihabara-Ekihigashi,3.6,"Sunday, December 1, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Monday, December 2, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Tuesday, December 3, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Wednesday, December 4, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Thursday, December 5, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Friday, December 6, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Saturday, December 7, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Sunday, December 8, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Monday, December 9, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Tuesday, December 10, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Wednesday, December 11, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Thursday, December 12, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Friday, December 13, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Saturday, December 14, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Sunday, December 15, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Monday, December 16, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Tuesday, December 17, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Wednesday, December 18, 2024",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Thursday, December 19, 2024","2,853"
APA Hotel Akihabara-Ekihigashi,3.6,"Friday, December 20, 2024","3,391"
APA Hotel Akihabara-Ekihigashi,3.6,"Saturday, December 21, 2024","5,134"
APA Hotel Akihabara-Ekihigashi,3.6,"Sunday, December 22, 2024","2,329"
APA Hotel Akihabara-Ekihigashi,3.6,"Monday, December 23, 2024","2,647"
APA Hotel Akihabara-Ekihigashi,3.6,"Tuesday, December 24, 2024","2,692"
APA Hotel Akihabara-Ekihigashi,3.6,"Wednesday, December 25, 2024","3,466"
APA Hotel Akihabara-Ekihigashi,3.6,"Thursday, December 26, 2024","3,403"
APA Hotel Akihabara-Ekihigashi,3.6,"Friday, December 27, 2024","3,199"
APA Hotel Akihabara-Ekihigashi,3.6,"Saturday, December 28, 2024","5,134"
APA Hotel Akihabara-Ekihigashi,3.6,"Sunday, December 29, 2024","9,179"
APA Hotel Akihabara-Ekihigashi,3.6,"Monday, December 30, 2024","6,572"
APA Hotel Akihabara-Ekihigashi,3.6,"Tuesday, December 31, 2024","7,430"
APA Hotel Akihabara-Ekihigashi,3.6,"Wednesday, January 1, 2025","3,867"
APA Hotel Akihabara-Ekihigashi,3.6,"Thursday, January 2, 2025","3,466"
APA Hotel Akihabara-Ekihigashi,3.6,"Friday, January 3, 2025","2,647"
APA Hotel Akihabara-Ekihigashi,3.6,"Saturday, January 4, 2025","2,471"
APA Hotel Akihabara-Ekihigashi,3.6,"Sunday, January 5, 2025","1,577"
APA Hotel Akihabara-Ekihigashi,3.6,"Monday, January 6, 2025","1,521"
APA Hotel Akihabara-Ekihigashi,3.6,"Tuesday, January 7, 2025","1,845"
APA Hotel Akihabara-Ekihigashi,3.6,"Wednesday, January 8, 2025","1,894"
APA Hotel Akihabara-Ekihigashi,3.6,"Thursday, January 9, 2025","2,471"
APA Hotel Akihabara-Ekihigashi,3.6,"Friday, January 10, 2025","2,647"
APA Hotel Akihabara-Ekihigashi,3.6,"Saturday, January 11, 2025","3,867"
APA Hotel Akihabara-Ekihigashi,3.6,"Sunday, January 12, 2025","3,273"
APA Hotel Akihabara-Ekihigashi,3.6,"Monday, January 13, 2025","2,038"
APA Hotel Akihabara-Ekihigashi,3.6,"Tuesday, January 14, 2025","2,647"
APA Hotel Akihabara-Ekihigashi,3.6,"Wednesday, January 15, 2025, departure date.","2,460"
APA Hotel Akihabara-Ekihigashi,3.6,"Thursday, January 16, 2025, return date.",NaN
APA Hotel Akihabara-Ekihigashi,3.6,"Friday, January 17, 2025","2,654"
APA Hotel Akihabara-Ekihigashi,3.6,"Saturday, January 18, 2025","4,399"
APA Hotel Akihabara-Ekihigashi,3.6,"Sunday, January 19, 2025","2,585"
APA Hotel Akihabara-Ekihigashi,3.6,"Monday, January 20, 2025","2,412"
APA Hotel Akihabara-Ekihigashi,3.6,"Tuesday, January 21, 2025","2,647"
APA Hotel Akihabara-Ekihigashi,3.6,"Wednesday, January 22, 2025","3,044"
APA Hotel Akihabara-Ekihigashi,3.6,"Thursday, January 23, 2025","3,268"
APA Hotel Akihabara-Ekihigashi,3.6,"Friday, January 24, 2025","3,460"
APA Hotel Akihabara-Ekihigashi,3.6,"Saturday, January 25, 2025","4,726"
APA Hotel Akihabara-Ekihigashi,3.6,"Sunday, January 26, 2025","2,467"
APA Hotel Akihabara-Ekihigashi,3.6,"Monday, January 27, 2025","2,467"
APA Hotel Akihabara-Ekihigashi,3.6,"Tuesday, January 28, 2025","2,643"
APA Hotel Akihabara-Ekihigashi,3.6,"Wednesday, January 29, 2025","2,654"
APA Hotel Akihabara-Ekihigashi,3.6,"Thursday, January 30, 2025","2,654"
APA Hotel Akihabara-Ekihigashi,3.6,"Friday, January 31, 2025","3,268"
APA Hotel Akihabara-Ekihigashi,3.6,"Saturday, February 1, 2025","4,733"
APA Hotel Akihabara-Ekihigashi,3.6,"Sunday, February 2, 2025","2,412"
APA Hotel Akihabara-Ekihigashi,3.6,"Monday, February 3, 2025","2,296"
APA Hotel Akihabara-Ekihigashi,3.6,"Tuesday, February 4, 2025","2,412"
APA Hotel Akihabara-Ekihigashi,3.6,"Wednesday, February 5, 2025","2,833"
APA Hotel Akihabara-Ekihigashi,3.6,"Thursday, February 6, 2025","3,268"
APA Hotel Akihabara-Ekihigashi,3.6,"Friday, February 7, 2025","3,196"
APA Hotel Akihabara-Ekihigashi,3.6,"Saturday, February 8, 2025","3,981"
APA Hotel Akihabara-Ekihigashi,3.6,"Sunday, February 9, 2025","2,296"
APA Hotel Akihabara-Ekihigashi,3.6,"Monday, February 10, 2025","2,296"
APA Hotel Akihabara-Ekihigashi,3.6,"Tuesday, February 11, 2025","2,296"
APA Hotel Akihabara-Ekihigashi,3.6,"Wednesday, February 12, 2025","3,044"
APA Hotel Akihabara-Ekihigashi,3.6,"Thursday, February 13, 2025","3,042"
APA Hotel Akihabara-Ekihigashi,3.6,"Friday, February 14, 2025","3,042"
APA Hotel Akihabara-Ekihigashi,3.6,"Saturday, February 15, 2025","4,726"
APA Hotel Akihabara-Ekihigashi,3.6,"Sunday, February 16, 2025","2,296"
APA Hotel Akihabara-Ekihigashi,3.6,"Monday, February 17, 2025","2,788"
