Hotel Name,rate,date,price
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, December 1, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, December 2, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, December 3, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, December 4, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, December 5, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, December 6, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, December 7, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, December 8, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, December 9, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, December 10, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, December 11, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, December 12, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, December 13, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, December 14, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, December 15, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, December 16, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, December 17, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, December 18, 2024",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, December 19, 2024","2,317"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, December 20, 2024","2,921"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, December 21, 2024","4,635"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, December 22, 2024","2,309"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, December 23, 2024","2,659"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, December 24, 2024","2,895"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, December 25, 2024","2,719"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, December 26, 2024","2,416"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, December 27, 2024","2,535"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, December 28, 2024","4,184"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, December 29, 2024","4,798"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, December 30, 2024","2,855"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, December 31, 2024","5,927"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, January 1, 2025","2,324"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, January 2, 2025","2,127"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, January 3, 2025","1,852"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, January 4, 2025","2,135"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, January 5, 2025","1,427"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, January 6, 2025","1,433"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, January 7, 2025","1,329"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, January 8, 2025","1,629"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, January 9, 2025","1,727"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, January 10, 2025","1,727"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, January 11, 2025","3,273"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, January 12, 2025","3,558"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, January 13, 2025","1,427"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, January 14, 2025","1,629"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, January 15, 2025, departure date.","2,127"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, January 16, 2025, return date.",NaN
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, January 17, 2025","2,225"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, January 18, 2025","3,260"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, January 19, 2025","1,996"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, January 20, 2025","1,777"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, January 21, 2025","2,029"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, January 22, 2025","2,029"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, January 23, 2025","2,029"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, January 24, 2025","2,286"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, January 25, 2025","3,358"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, January 26, 2025","1,777"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, January 27, 2025","1,433"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, January 28, 2025","1,721"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, January 29, 2025","2,135"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, January 30, 2025","2,127"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, January 31, 2025","2,127"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, February 1, 2025","3,162"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, February 2, 2025","1,531"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, February 3, 2025","1,525"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, February 4, 2025","1,777"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, February 5, 2025","2,029"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, February 6, 2025","2,225"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, February 7, 2025","2,309"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, February 8, 2025","3,296"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, February 9, 2025","1,760"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, February 10, 2025","1,777"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, February 11, 2025","1,777"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, February 12, 2025","2,127"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, February 13, 2025","2,416"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, February 14, 2025","2,477"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, February 15, 2025","3,008"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, February 16, 2025","1,623"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, February 17, 2025","1,511"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, February 18, 2025","1,784"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, February 19, 2025","2,127"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, February 20, 2025","2,134"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, February 21, 2025","2,135"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, February 22, 2025","4,380"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, February 23, 2025","2,922"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, February 24, 2025","1,784"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, February 25, 2025","1,980"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, February 26, 2025","2,485"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, February 27, 2025","2,477"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, February 28, 2025","1,980"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, March 1, 2025","3,708"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, March 2, 2025","1,777"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, March 3, 2025","1,784"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, March 4, 2025","1,858"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, March 5, 2025","2,037"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, March 6, 2025","2,309"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, March 7, 2025","2,309"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, March 8, 2025","3,624"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, March 9, 2025","1,727"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, March 10, 2025","1,721"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, March 11, 2025","1,875"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, March 12, 2025","2,037"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Thursday, March 13, 2025","2,416"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Friday, March 14, 2025","2,407"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Saturday, March 15, 2025","4,003"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Sunday, March 16, 2025","1,980"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Monday, March 17, 2025","2,037"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Tuesday, March 18, 2025","2,679"
APA Hotel & Resort Ryogoku Eki Tower,4.3,"Wednesday, March 19, 2025","2,824"
