Hotel Name,rate,date,price
Hotel Musse Ginza Meitetsu,4.9,"Sunday, December 1, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Monday, December 2, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, December 3, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, December 4, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Thursday, December 5, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Friday, December 6, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Saturday, December 7, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Sunday, December 8, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Monday, December 9, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, December 10, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, December 11, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Thursday, December 12, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Friday, December 13, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Saturday, December 14, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Sunday, December 15, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Monday, December 16, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, December 17, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, December 18, 2024",NaN
Hotel Musse Ginza Meitetsu,4.9,"Thursday, December 19, 2024","5,511"
Hotel Musse Ginza Meitetsu,4.9,"Friday, December 20, 2024","5,027"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, December 21, 2024",10.2K
Hotel Musse Ginza Meitetsu,4.9,"Sunday, December 22, 2024","5,089"
Hotel Musse Ginza Meitetsu,4.9,"Monday, December 23, 2024","4,823"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, December 24, 2024","4,971"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, December 25, 2024","5,145"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, December 26, 2024","4,972"
Hotel Musse Ginza Meitetsu,4.9,"Friday, December 27, 2024","4,936"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, December 28, 2024","9,735"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, December 29, 2024","8,503"
Hotel Musse Ginza Meitetsu,4.9,"Monday, December 30, 2024","8,929"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, December 31, 2024",10.2K
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, January 1, 2025","5,973"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, January 2, 2025","5,188"
Hotel Musse Ginza Meitetsu,4.9,"Friday, January 3, 2025","5,000"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, January 4, 2025","4,461"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, January 5, 2025","3,188"
Hotel Musse Ginza Meitetsu,4.9,"Monday, January 6, 2025","3,984"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, January 7, 2025","3,453"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, January 8, 2025","3,542"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, January 9, 2025","3,984"
Hotel Musse Ginza Meitetsu,4.9,"Friday, January 10, 2025","4,162"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, January 11, 2025","5,850"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, January 12, 2025","4,604"
Hotel Musse Ginza Meitetsu,4.9,"Monday, January 13, 2025","3,719"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, January 14, 2025","3,542"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, January 15, 2025, departure date.","3,931"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, January 16, 2025, return date.",NaN
Hotel Musse Ginza Meitetsu,4.9,"Friday, January 17, 2025","4,958"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, January 18, 2025","5,315"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, January 19, 2025","3,453"
Hotel Musse Ginza Meitetsu,4.9,"Monday, January 20, 2025","9,693"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, January 21, 2025","3,630"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, January 22, 2025","4,781"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, January 23, 2025","4,958"
Hotel Musse Ginza Meitetsu,4.9,"Friday, January 24, 2025","4,804"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, January 25, 2025","5,581"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, January 26, 2025","3,984"
Hotel Musse Ginza Meitetsu,4.9,"Monday, January 27, 2025","4,162"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, January 28, 2025","4,427"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, January 29, 2025","4,781"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, January 30, 2025","4,804"
Hotel Musse Ginza Meitetsu,4.9,"Friday, January 31, 2025","5,527"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, February 1, 2025","6,204"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, February 2, 2025","3,453"
Hotel Musse Ginza Meitetsu,4.9,"Monday, February 3, 2025","3,431"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, February 4, 2025","3,807"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, February 5, 2025","3,807"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, February 6, 2025","3,894"
Hotel Musse Ginza Meitetsu,4.9,"Friday, February 7, 2025","4,071"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, February 8, 2025","5,224"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, February 9, 2025","3,774"
Hotel Musse Ginza Meitetsu,4.9,"Monday, February 10, 2025","3,807"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, February 11, 2025","3,364"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, February 12, 2025","3,364"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, February 13, 2025","3,754"
Hotel Musse Ginza Meitetsu,4.9,"Friday, February 14, 2025","4,073"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, February 15, 2025","5,226"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, February 16, 2025","3,453"
Hotel Musse Ginza Meitetsu,4.9,"Monday, February 17, 2025","3,364"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, February 18, 2025","3,364"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, February 19, 2025","3,719"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, February 20, 2025","3,719"
Hotel Musse Ginza Meitetsu,4.9,"Friday, February 21, 2025","4,073"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, February 22, 2025","5,669"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, February 23, 2025","3,896"
Hotel Musse Ginza Meitetsu,4.9,"Monday, February 24, 2025","3,364"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, February 25, 2025","3,540"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, February 26, 2025","4,071"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, February 27, 2025","4,071"
Hotel Musse Ginza Meitetsu,4.9,"Friday, February 28, 2025","4,427"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, March 1, 2025","7,096"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, March 2, 2025","4,958"
Hotel Musse Ginza Meitetsu,4.9,"Monday, March 3, 2025","4,073"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, March 4, 2025","4,073"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, March 5, 2025","4,055"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, March 6, 2025","4,055"
Hotel Musse Ginza Meitetsu,4.9,"Friday, March 7, 2025","4,639"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, March 8, 2025","5,527"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, March 9, 2025","8,755"
Hotel Musse Ginza Meitetsu,4.9,"Monday, March 10, 2025","8,515"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, March 11, 2025","4,108"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, March 12, 2025","4,693"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, March 13, 2025","4,693"
Hotel Musse Ginza Meitetsu,4.9,"Friday, March 14, 2025","5,632"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, March 15, 2025","6,706"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, March 16, 2025","4,105"
Hotel Musse Ginza Meitetsu,4.9,"Monday, March 17, 2025","4,284"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, March 18, 2025","4,552"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, March 19, 2025","4,745"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, March 20, 2025","4,877"
Hotel Musse Ginza Meitetsu,4.9,"Friday, March 21, 2025","5,357"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, March 22, 2025","6,614"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, March 23, 2025","5,549"
Hotel Musse Ginza Meitetsu,4.9,"Monday, March 24, 2025","4,819"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, March 25, 2025","5,740"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, March 26, 2025","5,645"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, March 27, 2025","5,573"
Hotel Musse Ginza Meitetsu,4.9,"Friday, March 28, 2025","5,740"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, March 29, 2025","5,569"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, March 30, 2025","5,632"
Hotel Musse Ginza Meitetsu,4.9,"Monday, March 31, 2025","5,727"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, April 1, 2025","7,278"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, April 2, 2025","8,110"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, April 3, 2025","8,526"
Hotel Musse Ginza Meitetsu,4.9,"Friday, April 4, 2025","8,734"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, April 5, 2025","9,566"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, April 6, 2025","7,486"
Hotel Musse Ginza Meitetsu,4.9,"Monday, April 7, 2025","7,486"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, April 8, 2025","7,278"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, April 9, 2025","8,161"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, April 10, 2025","8,161"
Hotel Musse Ginza Meitetsu,4.9,"Friday, April 11, 2025","8,734"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, April 12, 2025","9,566"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, April 13, 2025","6,529"
Hotel Musse Ginza Meitetsu,4.9,"Monday, April 14, 2025","7,083"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, April 15, 2025","7,278"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, April 16, 2025","7,606"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, April 17, 2025","7,312"
Hotel Musse Ginza Meitetsu,4.9,"Friday, April 18, 2025","7,540"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, April 19, 2025","7,540"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, April 20, 2025","6,104"
Hotel Musse Ginza Meitetsu,4.9,"Monday, April 21, 2025","6,431"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, April 22, 2025","6,654"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, April 23, 2025","6,006"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, April 24, 2025","5,941"
Hotel Musse Ginza Meitetsu,4.9,"Friday, April 25, 2025","6,862"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, April 26, 2025","7,486"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, April 27, 2025","5,615"
Hotel Musse Ginza Meitetsu,4.9,"Monday, April 28, 2025","5,615"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, April 29, 2025","5,615"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, April 30, 2025","5,745"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, May 1, 2025","4,962"
Hotel Musse Ginza Meitetsu,4.9,"Friday, May 2, 2025","5,353"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, May 3, 2025","7,410"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, May 4, 2025","6,529"
Hotel Musse Ginza Meitetsu,4.9,"Monday, May 5, 2025","5,745"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, May 6, 2025","4,701"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, May 7, 2025","4,962"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, May 8, 2025","4,994"
Hotel Musse Ginza Meitetsu,4.9,"Friday, May 9, 2025","6,031"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, May 10, 2025","6,529"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, May 11, 2025","4,962"
Hotel Musse Ginza Meitetsu,4.9,"Monday, May 12, 2025","5,190"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, May 13, 2025","4,570"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, May 14, 2025","4,570"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, May 15, 2025","5,199"
Hotel Musse Ginza Meitetsu,4.9,"Friday, May 16, 2025","5,353"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, May 17, 2025","6,757"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, May 18, 2025","4,603"
Hotel Musse Ginza Meitetsu,4.9,"Monday, May 19, 2025","5,092"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, May 20, 2025","5,158"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, May 21, 2025","5,199"
Hotel Musse Ginza Meitetsu,4.9,"Thursday, May 22, 2025","4,962"
Hotel Musse Ginza Meitetsu,4.9,"Friday, May 23, 2025","5,288"
Hotel Musse Ginza Meitetsu,4.9,"Saturday, May 24, 2025","6,006"
Hotel Musse Ginza Meitetsu,4.9,"Sunday, May 25, 2025","4,635"
Hotel Musse Ginza Meitetsu,4.9,"Monday, May 26, 2025","4,701"
Hotel Musse Ginza Meitetsu,4.9,"Tuesday, May 27, 2025","4,701"
Hotel Musse Ginza Meitetsu,4.9,"Wednesday, May 28, 2025","4,896"
