Hotel Name,rate,date,price
Cerulean Tower Tokyu Hotel,,"Tuesday, April 15, 2025",13.1K
Cerulean Tower Tokyu Hotel,,"Wednesday, April 16, 2025",13.3K
Cerulean Tower Tokyu Hotel,,"Thursday, April 17, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Friday, April 18, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Saturday, April 19, 2025",16K
Cerulean Tower Tokyu Hotel,,"Sunday, April 20, 2025",14K
Cerulean Tower Tokyu Hotel,,"Monday, April 21, 2025",13.3K
Cerulean Tower Tokyu Hotel,,"Tuesday, April 22, 2025",13.1K
Cerulean Tower Tokyu Hotel,,"Wednesday, April 23, 2025",13.6K
Cerulean Tower Tokyu Hotel,,"Thursday, April 24, 2025",13.6K
Cerulean Tower Tokyu Hotel,,"Friday, April 25, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Saturday, April 26, 2025",13.1K
Cerulean Tower Tokyu Hotel,,"Sunday, April 27, 2025",11.9K
Cerulean Tower Tokyu Hotel,,"Monday, April 28, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Tuesday, April 29, 2025",11.8K
Cerulean Tower Tokyu Hotel,,"Wednesday, April 30, 2025",11.7K
Cerulean Tower Tokyu Hotel,,"Thursday, May 1, 2025",11K
Cerulean Tower Tokyu Hotel,,"Friday, May 2, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Saturday, May 3, 2025",13.1K
Cerulean Tower Tokyu Hotel,,"Sunday, May 4, 2025",16.2K
Cerulean Tower Tokyu Hotel,,"Monday, May 5, 2025",13.1K
Cerulean Tower Tokyu Hotel,,"Tuesday, May 6, 2025",10.9K
Cerulean Tower Tokyu Hotel,,"Wednesday, May 7, 2025",10.1K
Cerulean Tower Tokyu Hotel,,"Thursday, May 8, 2025",10.1K
Cerulean Tower Tokyu Hotel,,"Friday, May 9, 2025",10.1K
Cerulean Tower Tokyu Hotel,,"Saturday, May 10, 2025",11K
Cerulean Tower Tokyu Hotel,,"Sunday, May 11, 2025",12.2K
Cerulean Tower Tokyu Hotel,,"Monday, May 12, 2025",12.2K
Cerulean Tower Tokyu Hotel,,"Tuesday, May 13, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Wednesday, May 14, 2025",17.3K
Cerulean Tower Tokyu Hotel,,"Thursday, May 15, 2025",12.2K
Cerulean Tower Tokyu Hotel,,"Friday, May 16, 2025",14K
Cerulean Tower Tokyu Hotel,,"Saturday, May 17, 2025",14K
Cerulean Tower Tokyu Hotel,,"Sunday, May 18, 2025",13.3K
Cerulean Tower Tokyu Hotel,,"Monday, May 19, 2025",13.7K
Cerulean Tower Tokyu Hotel,,"Tuesday, May 20, 2025",11.8K
Cerulean Tower Tokyu Hotel,,"Wednesday, May 21, 2025",12.2K
Cerulean Tower Tokyu Hotel,,"Thursday, May 22, 2025",14K
Cerulean Tower Tokyu Hotel,,"Friday, May 23, 2025",13.9K
Cerulean Tower Tokyu Hotel,,"Saturday, May 24, 2025",13.9K
Cerulean Tower Tokyu Hotel,,"Sunday, May 25, 2025",12.2K
Cerulean Tower Tokyu Hotel,,"Monday, May 26, 2025",12.2K
Cerulean Tower Tokyu Hotel,,"Tuesday, May 27, 2025",12.2K
Cerulean Tower Tokyu Hotel,,"Wednesday, May 28, 2025",12.2K
Cerulean Tower Tokyu Hotel,,"Thursday, May 29, 2025",13.3K
Cerulean Tower Tokyu Hotel,,"Friday, May 30, 2025",13.1K
Cerulean Tower Tokyu Hotel,,"Saturday, May 31, 2025",14.1K
Cerulean Tower Tokyu Hotel,,"Sunday, June 1, 2025",11K
Cerulean Tower Tokyu Hotel,,"Monday, June 2, 2025",11.8K
Cerulean Tower Tokyu Hotel,,"Tuesday, June 3, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Wednesday, June 4, 2025",11K
Cerulean Tower Tokyu Hotel,,"Thursday, June 5, 2025",12.2K
Cerulean Tower Tokyu Hotel,,"Friday, June 6, 2025",12.9K
Cerulean Tower Tokyu Hotel,,"Saturday, June 7, 2025",13.3K
Cerulean Tower Tokyu Hotel,,"Sunday, June 8, 2025",11K
Cerulean Tower Tokyu Hotel,,"Monday, June 9, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Tuesday, June 10, 2025",12.2K
Cerulean Tower Tokyu Hotel,,"Wednesday, June 11, 2025",12.2K
Cerulean Tower Tokyu Hotel,,"Thursday, June 12, 2025",13.3K
Cerulean Tower Tokyu Hotel,,"Friday, June 13, 2025",11K
Cerulean Tower Tokyu Hotel,,"Saturday, June 14, 2025",14.1K
Cerulean Tower Tokyu Hotel,,"Sunday, June 15, 2025",11K
Cerulean Tower Tokyu Hotel,,"Monday, June 16, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Tuesday, June 17, 2025",11K
Cerulean Tower Tokyu Hotel,,"Wednesday, June 18, 2025",11.7K
Cerulean Tower Tokyu Hotel,,"Thursday, June 19, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Friday, June 20, 2025",13.4K
Cerulean Tower Tokyu Hotel,,"Saturday, June 21, 2025",13.4K
Cerulean Tower Tokyu Hotel,,"Sunday, June 22, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Monday, June 23, 2025",12.1K
Cerulean Tower Tokyu Hotel,,"Tuesday, June 24, 2025",12.1K
Cerulean Tower Tokyu Hotel,,"Wednesday, June 25, 2025",12.1K
Cerulean Tower Tokyu Hotel,,"Thursday, June 26, 2025",13.4K
Cerulean Tower Tokyu Hotel,,"Friday, June 27, 2025",13.4K
Cerulean Tower Tokyu Hotel,,"Saturday, June 28, 2025",13.7K
Cerulean Tower Tokyu Hotel,,"Sunday, June 29, 2025",11.8K
Cerulean Tower Tokyu Hotel,,"Monday, June 30, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Tuesday, July 1, 2025",12.1K
Cerulean Tower Tokyu Hotel,,"Wednesday, July 2, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Thursday, July 3, 2025",11.9K
Cerulean Tower Tokyu Hotel,,"Friday, July 4, 2025",13.6K
Cerulean Tower Tokyu Hotel,,"Saturday, July 5, 2025",13.4K
Cerulean Tower Tokyu Hotel,,"Sunday, July 6, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Monday, July 7, 2025",11.9K
Cerulean Tower Tokyu Hotel,,"Tuesday, July 8, 2025",11.8K
Cerulean Tower Tokyu Hotel,,"Wednesday, July 9, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Thursday, July 10, 2025",11K
Cerulean Tower Tokyu Hotel,,"Friday, July 11, 2025",14.1K
Cerulean Tower Tokyu Hotel,,"Saturday, July 12, 2025",14.1K
Cerulean Tower Tokyu Hotel,,"Sunday, July 13, 2025",12.1K
Cerulean Tower Tokyu Hotel,,"Monday, July 14, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Tuesday, July 15, 2025",11.7K
Cerulean Tower Tokyu Hotel,,"Wednesday, July 16, 2025",12.1K
Cerulean Tower Tokyu Hotel,,"Thursday, July 17, 2025",11.8K
Cerulean Tower Tokyu Hotel,,"Friday, July 18, 2025",12.6K
Cerulean Tower Tokyu Hotel,,"Saturday, July 19, 2025",12.6K
Cerulean Tower Tokyu Hotel,,"Sunday, July 20, 2025",14K
Cerulean Tower Tokyu Hotel,,"Monday, July 21, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Tuesday, July 22, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Wednesday, July 23, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Thursday, July 24, 2025",12.8K
Cerulean Tower Tokyu Hotel,,"Friday, July 25, 2025",13.4K
Cerulean Tower Tokyu Hotel,,"Saturday, July 26, 2025",13.4K
Cerulean Tower Tokyu Hotel,,"Sunday, July 27, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Monday, July 28, 2025",12.1K
Cerulean Tower Tokyu Hotel,,"Tuesday, July 29, 2025",11.7K
Cerulean Tower Tokyu Hotel,,"Wednesday, July 30, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Thursday, July 31, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Friday, August 1, 2025",12.6K
Cerulean Tower Tokyu Hotel,,"Saturday, August 2, 2025",14.1K
Cerulean Tower Tokyu Hotel,,"Sunday, August 3, 2025",11.8K
Cerulean Tower Tokyu Hotel,,"Monday, August 4, 2025",13.5K
Cerulean Tower Tokyu Hotel,,"Tuesday, August 5, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Wednesday, August 6, 2025",11K
Cerulean Tower Tokyu Hotel,,"Thursday, August 7, 2025",12.6K
Cerulean Tower Tokyu Hotel,,"Friday, August 8, 2025",12.6K
Cerulean Tower Tokyu Hotel,,"Saturday, August 9, 2025",13.7K
Cerulean Tower Tokyu Hotel,,"Sunday, August 10, 2025",12.6K
Cerulean Tower Tokyu Hotel,,"Monday, August 11, 2025",13.4K
Cerulean Tower Tokyu Hotel,,"Tuesday, August 12, 2025",11.9K
Cerulean Tower Tokyu Hotel,,"Wednesday, August 13, 2025",11.9K
Cerulean Tower Tokyu Hotel,,"Thursday, August 14, 2025",13.3K
Cerulean Tower Tokyu Hotel,,"Friday, August 15, 2025",14.6K
Cerulean Tower Tokyu Hotel,,"Saturday, August 16, 2025",14.6K
Cerulean Tower Tokyu Hotel,,"Sunday, August 17, 2025",12.9K
Cerulean Tower Tokyu Hotel,,"Monday, August 18, 2025",13.3K
Cerulean Tower Tokyu Hotel,,"Tuesday, August 19, 2025",12.8K
Cerulean Tower Tokyu Hotel,,"Wednesday, August 20, 2025",12.8K
Cerulean Tower Tokyu Hotel,,"Thursday, August 21, 2025",12.6K
Cerulean Tower Tokyu Hotel,,"Friday, August 22, 2025",12.8K
Cerulean Tower Tokyu Hotel,,"Saturday, August 23, 2025",11.5K
Cerulean Tower Tokyu Hotel,,"Sunday, August 24, 2025",10.1K
Cerulean Tower Tokyu Hotel,,"Monday, August 25, 2025",12.5K
Cerulean Tower Tokyu Hotel,,"Tuesday, August 26, 2025",11K
Cerulean Tower Tokyu Hotel,,"Wednesday, August 27, 2025",11.5K
Cerulean Tower Tokyu Hotel,,"Thursday, August 28, 2025",12.4K
Cerulean Tower Tokyu Hotel,,"Friday, August 29, 2025",12.6K
Cerulean Tower Tokyu Hotel,,"Saturday, August 30, 2025",12.1K
Cerulean Tower Tokyu Hotel,,"Sunday, August 31, 2025",12.8K
Cerulean Tower Tokyu Hotel,,"Monday, September 1, 2025",12.6K
Cerulean Tower Tokyu Hotel,,"Tuesday, September 2, 2025",12.6K
Cerulean Tower Tokyu Hotel,,"Wednesday, September 3, 2025",12.6K
Cerulean Tower Tokyu Hotel,,"Thursday, September 4, 2025",13.4K
Cerulean Tower Tokyu Hotel,,"Friday, September 5, 2025",12.2K
Cerulean Tower Tokyu Hotel,,"Saturday, September 6, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Sunday, September 7, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Monday, September 8, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Tuesday, September 9, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Wednesday, September 10, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Thursday, September 11, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Friday, September 12, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Saturday, September 13, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Sunday, September 14, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Monday, September 15, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Tuesday, September 16, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Wednesday, September 17, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Thursday, September 18, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Friday, September 19, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Saturday, September 20, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Sunday, September 21, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Monday, September 22, 2025",13.7K
Cerulean Tower Tokyu Hotel,,"Tuesday, September 23, 2025",13.7K
Cerulean Tower Tokyu Hotel,,"Wednesday, September 24, 2025",12.6K
Cerulean Tower Tokyu Hotel,,"Thursday, September 25, 2025",13.4K
Cerulean Tower Tokyu Hotel,,"Friday, September 26, 2025",13.4K
Cerulean Tower Tokyu Hotel,,"Saturday, September 27, 2025",14.4K
Cerulean Tower Tokyu Hotel,,"Sunday, September 28, 2025",13.7K
Cerulean Tower Tokyu Hotel,,"Monday, September 29, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Tuesday, September 30, 2025",11.1K
Cerulean Tower Tokyu Hotel,,"Wednesday, October 1, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Thursday, October 2, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Friday, October 3, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Saturday, October 4, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Sunday, October 5, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Monday, October 6, 2025",17.3K
Cerulean Tower Tokyu Hotel,,"Tuesday, October 7, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Wednesday, October 8, 2025",16.8K
Cerulean Tower Tokyu Hotel,,"Thursday, October 9, 2025",16.9K
Cerulean Tower Tokyu Hotel,,"Friday, October 10, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Saturday, October 11, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Sunday, October 12, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Monday, October 13, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Tuesday, October 14, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Wednesday, October 15, 2025",17.3K
Cerulean Tower Tokyu Hotel,,"Thursday, October 16, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Friday, October 17, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Saturday, October 18, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Sunday, October 19, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Monday, October 20, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Tuesday, October 21, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Wednesday, October 22, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Thursday, October 23, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Friday, October 24, 2025",17.3K
Cerulean Tower Tokyu Hotel,,"Saturday, October 25, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Sunday, October 26, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Monday, October 27, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Tuesday, October 28, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Wednesday, October 29, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Thursday, October 30, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Friday, October 31, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Saturday, November 1, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Sunday, November 2, 2025",18.2K
Cerulean Tower Tokyu Hotel,,"Monday, November 3, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Tuesday, November 4, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Wednesday, November 5, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Thursday, November 6, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Friday, November 7, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Saturday, November 8, 2025",17.1K
Cerulean Tower Tokyu Hotel,,"Sunday, November 9, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Monday, November 10, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Tuesday, November 11, 2025",17.3K
Cerulean Tower Tokyu Hotel,,"Wednesday, November 12, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Thursday, November 13, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Friday, November 14, 2025",15.7K
Cerulean Tower Tokyu Hotel,,"Saturday, November 15, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Sunday, November 16, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Monday, November 17, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Tuesday, November 18, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Wednesday, November 19, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Thursday, November 20, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Friday, November 21, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Saturday, November 22, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Sunday, November 23, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Monday, November 24, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Tuesday, November 25, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Wednesday, November 26, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Thursday, November 27, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Friday, November 28, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Saturday, November 29, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Sunday, November 30, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Monday, December 1, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Tuesday, December 2, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Wednesday, December 3, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Thursday, December 4, 2025",NaN
Cerulean Tower Tokyu Hotel,,"Friday, December 5, 2025",NaN
