Hotel Name,rate,date,price
Hotel Okura Tokyo Bay,3.4,"Sunday, December 1, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Monday, December 2, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Tuesday, December 3, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Wednesday, December 4, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Thursday, December 5, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Friday, December 6, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Saturday, December 7, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Sunday, December 8, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Monday, December 9, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Tuesday, December 10, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Wednesday, December 11, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Thursday, December 12, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Friday, December 13, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Saturday, December 14, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Sunday, December 15, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Monday, December 16, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Tuesday, December 17, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Wednesday, December 18, 2024",NaN
Hotel Okura Tokyo Bay,3.4,"Thursday, December 19, 2024","5,738"
Hotel Okura Tokyo Bay,3.4,"Friday, December 20, 2024","7,087"
Hotel Okura Tokyo Bay,3.4,"Saturday, December 21, 2024",11.3K
Hotel Okura Tokyo Bay,3.4,"Sunday, December 22, 2024","5,129"
Hotel Okura Tokyo Bay,3.4,"Monday, December 23, 2024","5,129"
Hotel Okura Tokyo Bay,3.4,"Tuesday, December 24, 2024","7,302"
Hotel Okura Tokyo Bay,3.4,"Wednesday, December 25, 2024","7,139"
Hotel Okura Tokyo Bay,3.4,"Thursday, December 26, 2024","7,139"
Hotel Okura Tokyo Bay,3.4,"Friday, December 27, 2024","7,305"
Hotel Okura Tokyo Bay,3.4,"Saturday, December 28, 2024",11.4K
Hotel Okura Tokyo Bay,3.4,"Sunday, December 29, 2024",14.2K
Hotel Okura Tokyo Bay,3.4,"Monday, December 30, 2024",10.8K
Hotel Okura Tokyo Bay,3.4,"Tuesday, December 31, 2024",16.1K
Hotel Okura Tokyo Bay,3.4,"Wednesday, January 1, 2025",10.3K
Hotel Okura Tokyo Bay,3.4,"Thursday, January 2, 2025",12.9K
Hotel Okura Tokyo Bay,3.4,"Friday, January 3, 2025",13.8K
Hotel Okura Tokyo Bay,3.4,"Saturday, January 4, 2025","6,919"
Hotel Okura Tokyo Bay,3.4,"Sunday, January 5, 2025","5,295"
Hotel Okura Tokyo Bay,3.4,"Monday, January 6, 2025","4,504"
Hotel Okura Tokyo Bay,3.4,"Tuesday, January 7, 2025","4,504"
Hotel Okura Tokyo Bay,3.4,"Wednesday, January 8, 2025","4,827"
Hotel Okura Tokyo Bay,3.4,"Thursday, January 9, 2025","5,295"
Hotel Okura Tokyo Bay,3.4,"Friday, January 10, 2025","6,756"
Hotel Okura Tokyo Bay,3.4,"Saturday, January 11, 2025",10.8K
Hotel Okura Tokyo Bay,3.4,"Sunday, January 12, 2025","8,133"
Hotel Okura Tokyo Bay,3.4,"Monday, January 13, 2025","4,249"
Hotel Okura Tokyo Bay,3.4,"Tuesday, January 14, 2025","4,498"
Hotel Okura Tokyo Bay,3.4,"Wednesday, January 15, 2025, departure date.","5,634"
Hotel Okura Tokyo Bay,3.4,"Thursday, January 16, 2025, return date.",NaN
Hotel Okura Tokyo Bay,3.4,"Friday, January 17, 2025","8,422"
Hotel Okura Tokyo Bay,3.4,"Saturday, January 18, 2025","8,663"
Hotel Okura Tokyo Bay,3.4,"Sunday, January 19, 2025","5,918"
Hotel Okura Tokyo Bay,3.4,"Monday, January 20, 2025","4,704"
Hotel Okura Tokyo Bay,3.4,"Tuesday, January 21, 2025","6,234"
Hotel Okura Tokyo Bay,3.4,"Wednesday, January 22, 2025","7,149"
Hotel Okura Tokyo Bay,3.4,"Thursday, January 23, 2025","6,830"
Hotel Okura Tokyo Bay,3.4,"Friday, January 24, 2025","6,981"
Hotel Okura Tokyo Bay,3.4,"Saturday, January 25, 2025","7,346"
Hotel Okura Tokyo Bay,3.4,"Sunday, January 26, 2025","5,274"
Hotel Okura Tokyo Bay,3.4,"Monday, January 27, 2025","5,274"
Hotel Okura Tokyo Bay,3.4,"Tuesday, January 28, 2025","5,614"
Hotel Okura Tokyo Bay,3.4,"Wednesday, January 29, 2025","5,007"
Hotel Okura Tokyo Bay,3.4,"Thursday, January 30, 2025","5,119"
Hotel Okura Tokyo Bay,3.4,"Friday, January 31, 2025","6,050"
Hotel Okura Tokyo Bay,3.4,"Saturday, February 1, 2025","6,501"
Hotel Okura Tokyo Bay,3.4,"Sunday, February 2, 2025","5,584"
