Hotel Name,rate,date,price
Keio Plaza Hotel Tokyo,4.7,"Sunday, December 1, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Monday, December 2, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Tuesday, December 3, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Wednesday, December 4, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Thursday, December 5, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Friday, December 6, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Saturday, December 7, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Sunday, December 8, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Monday, December 9, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Tuesday, December 10, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Wednesday, December 11, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Thursday, December 12, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Friday, December 13, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Saturday, December 14, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Sunday, December 15, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Monday, December 16, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Tuesday, December 17, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Wednesday, December 18, 2024",NaN
Keio Plaza Hotel Tokyo,4.7,"Thursday, December 19, 2024",10.3K
Keio Plaza Hotel Tokyo,4.7,"Friday, December 20, 2024",11K
Keio Plaza Hotel Tokyo,4.7,"Saturday, December 21, 2024",12.4K
Keio Plaza Hotel Tokyo,4.7,"Sunday, December 22, 2024",11.3K
Keio Plaza Hotel Tokyo,4.7,"Monday, December 23, 2024",11.3K
Keio Plaza Hotel Tokyo,4.7,"Tuesday, December 24, 2024",11.5K
Keio Plaza Hotel Tokyo,4.7,"Wednesday, December 25, 2024",11.4K
Keio Plaza Hotel Tokyo,4.7,"Thursday, December 26, 2024",11.8K
Keio Plaza Hotel Tokyo,4.7,"Friday, December 27, 2024",10.9K
Keio Plaza Hotel Tokyo,4.7,"Saturday, December 28, 2024",12.1K
Keio Plaza Hotel Tokyo,4.7,"Sunday, December 29, 2024",12.4K
Keio Plaza Hotel Tokyo,4.7,"Monday, December 30, 2024",12.5K
Keio Plaza Hotel Tokyo,4.7,"Tuesday, December 31, 2024",14.2K
Keio Plaza Hotel Tokyo,4.7,"Wednesday, January 1, 2025",11.5K
