Hotel Name,rate,date,price
Shinagawa Prince Hotel,4.6,"Sunday, December 1, 2024",NaN
Shinagawa Prince Hotel,4.6,"Monday, December 2, 2024",NaN
Shinagawa Prince Hotel,4.6,"Tuesday, December 3, 2024",NaN
Shinagawa Prince Hotel,4.6,"Wednesday, December 4, 2024",NaN
Shinagawa Prince Hotel,4.6,"Thursday, December 5, 2024",NaN
Shinagawa Prince Hotel,4.6,"Friday, December 6, 2024",NaN
Shinagawa Prince Hotel,4.6,"Saturday, December 7, 2024",NaN
Shinagawa Prince Hotel,4.6,"Sunday, December 8, 2024",NaN
Shinagawa Prince Hotel,4.6,"Monday, December 9, 2024",NaN
Shinagawa Prince Hotel,4.6,"Tuesday, December 10, 2024",NaN
Shinagawa Prince Hotel,4.6,"Wednesday, December 11, 2024",NaN
Shinagawa Prince Hotel,4.6,"Thursday, December 12, 2024",NaN
Shinagawa Prince Hotel,4.6,"Friday, December 13, 2024",NaN
Shinagawa Prince Hotel,4.6,"Saturday, December 14, 2024",NaN
Shinagawa Prince Hotel,4.6,"Sunday, December 15, 2024",NaN
Shinagawa Prince Hotel,4.6,"Monday, December 16, 2024",NaN
Shinagawa Prince Hotel,4.6,"Tuesday, December 17, 2024",NaN
Shinagawa Prince Hotel,4.6,"Wednesday, December 18, 2024",NaN
Shinagawa Prince Hotel,4.6,"Thursday, December 19, 2024","4,592"
Shinagawa Prince Hotel,4.6,"Friday, December 20, 2024","5,814"
Shinagawa Prince Hotel,4.6,"Saturday, December 21, 2024","9,520"
Shinagawa Prince Hotel,4.6,"Sunday, December 22, 2024","4,556"
Shinagawa Prince Hotel,4.6,"Monday, December 23, 2024","3,511"
Shinagawa Prince Hotel,4.6,"Tuesday, December 24, 2024","6,993"
Shinagawa Prince Hotel,4.6,"Wednesday, December 25, 2024","5,450"
Shinagawa Prince Hotel,4.6,"Thursday, December 26, 2024","4,200"
Shinagawa Prince Hotel,4.6,"Friday, December 27, 2024","5,022"
Shinagawa Prince Hotel,4.6,"Saturday, December 28, 2024","7,126"
Shinagawa Prince Hotel,4.6,"Sunday, December 29, 2024","7,379"
Shinagawa Prince Hotel,4.6,"Monday, December 30, 2024","6,749"
Shinagawa Prince Hotel,4.6,"Tuesday, December 31, 2024","7,848"
Shinagawa Prince Hotel,4.6,"Wednesday, January 1, 2025","7,790"
Shinagawa Prince Hotel,4.6,"Thursday, January 2, 2025","4,567"
Shinagawa Prince Hotel,4.6,"Friday, January 3, 2025","4,089"
Shinagawa Prince Hotel,4.6,"Saturday, January 4, 2025","4,197"
Shinagawa Prince Hotel,4.6,"Sunday, January 5, 2025","3,218"
Shinagawa Prince Hotel,4.6,"Monday, January 6, 2025","3,135"
Shinagawa Prince Hotel,4.6,"Tuesday, January 7, 2025","3,477"
Shinagawa Prince Hotel,4.6,"Wednesday, January 8, 2025","3,244"
Shinagawa Prince Hotel,4.6,"Thursday, January 9, 2025","3,864"
Shinagawa Prince Hotel,4.6,"Friday, January 10, 2025","4,529"
Shinagawa Prince Hotel,4.6,"Saturday, January 11, 2025","5,437"
Shinagawa Prince Hotel,4.6,"Sunday, January 12, 2025","4,529"
Shinagawa Prince Hotel,4.6,"Monday, January 13, 2025","3,864"
Shinagawa Prince Hotel,4.6,"Tuesday, January 14, 2025","3,446"
Shinagawa Prince Hotel,4.6,"Wednesday, January 15, 2025, departure date.","3,864"
Shinagawa Prince Hotel,4.6,"Thursday, January 16, 2025, return date.",NaN
Shinagawa Prince Hotel,4.6,"Friday, January 17, 2025","3,630"
Shinagawa Prince Hotel,4.6,"Saturday, January 18, 2025","5,505"
Shinagawa Prince Hotel,4.6,"Sunday, January 19, 2025","3,021"
Shinagawa Prince Hotel,4.6,"Monday, January 20, 2025","3,218"
Shinagawa Prince Hotel,4.6,"Tuesday, January 21, 2025","3,943"
