Hotel Name,rate,date,price
Shinjuku Granbell Hotel,4.8,"Sunday, December 1, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Monday, December 2, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Tuesday, December 3, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Wednesday, December 4, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Thursday, December 5, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Friday, December 6, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Saturday, December 7, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Sunday, December 8, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Monday, December 9, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Tuesday, December 10, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Wednesday, December 11, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Thursday, December 12, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Friday, December 13, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Saturday, December 14, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Sunday, December 15, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Monday, December 16, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Tuesday, December 17, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Wednesday, December 18, 2024",NaN
Shinjuku Granbell Hotel,4.8,"Thursday, December 19, 2024","4,643"
Shinjuku Granbell Hotel,4.8,"Friday, December 20, 2024","4,889"
Shinjuku Granbell Hotel,4.8,"Saturday, December 21, 2024","6,432"
Shinjuku Granbell Hotel,4.8,"Sunday, December 22, 2024","3,865"
Shinjuku Granbell Hotel,4.8,"Monday, December 23, 2024","3,092"
Shinjuku Granbell Hotel,4.8,"Tuesday, December 24, 2024","4,472"
Shinjuku Granbell Hotel,4.8,"Wednesday, December 25, 2024","4,070"
Shinjuku Granbell Hotel,4.8,"Thursday, December 26, 2024","4,410"
Shinjuku Granbell Hotel,4.8,"Friday, December 27, 2024","4,269"
Shinjuku Granbell Hotel,4.8,"Saturday, December 28, 2024","5,919"
Shinjuku Granbell Hotel,4.8,"Sunday, December 29, 2024","6,248"
Shinjuku Granbell Hotel,4.8,"Monday, December 30, 2024","6,185"
Shinjuku Granbell Hotel,4.8,"Tuesday, December 31, 2024","7,892"
Shinjuku Granbell Hotel,4.8,"Wednesday, January 1, 2025","5,029"
Shinjuku Granbell Hotel,4.8,"Thursday, January 2, 2025","3,481"
Shinjuku Granbell Hotel,4.8,"Friday, January 3, 2025","3,547"
Shinjuku Granbell Hotel,4.8,"Saturday, January 4, 2025","4,030"
Shinjuku Granbell Hotel,4.8,"Sunday, January 5, 2025","3,403"
Shinjuku Granbell Hotel,4.8,"Monday, January 6, 2025","3,337"
Shinjuku Granbell Hotel,4.8,"Tuesday, January 7, 2025","3,321"
Shinjuku Granbell Hotel,4.8,"Wednesday, January 8, 2025","3,319"
Shinjuku Granbell Hotel,4.8,"Thursday, January 9, 2025","3,319"
Shinjuku Granbell Hotel,4.8,"Friday, January 10, 2025","3,375"
Shinjuku Granbell Hotel,4.8,"Saturday, January 11, 2025","5,091"
Shinjuku Granbell Hotel,4.8,"Sunday, January 12, 2025","4,321"
Shinjuku Granbell Hotel,4.8,"Monday, January 13, 2025","3,385"
Shinjuku Granbell Hotel,4.8,"Tuesday, January 14, 2025","3,306"
Shinjuku Granbell Hotel,4.8,"Wednesday, January 15, 2025, departure date.","3,306"
Shinjuku Granbell Hotel,4.8,"Thursday, January 16, 2025, return date.",NaN
Shinjuku Granbell Hotel,4.8,"Friday, January 17, 2025","3,852"
Shinjuku Granbell Hotel,4.8,"Saturday, January 18, 2025","5,029"
Shinjuku Granbell Hotel,4.8,"Sunday, January 19, 2025","3,300"
Shinjuku Granbell Hotel,4.8,"Monday, January 20, 2025","3,300"
Shinjuku Granbell Hotel,4.8,"Tuesday, January 21, 2025","3,300"
Shinjuku Granbell Hotel,4.8,"Wednesday, January 22, 2025","3,207"
Shinjuku Granbell Hotel,4.8,"Thursday, January 23, 2025","3,347"
Shinjuku Granbell Hotel,4.8,"Friday, January 24, 2025","3,704"
Shinjuku Granbell Hotel,4.8,"Saturday, January 25, 2025","5,029"
Shinjuku Granbell Hotel,4.8,"Sunday, January 26, 2025","3,207"
Shinjuku Granbell Hotel,4.8,"Monday, January 27, 2025","3,296"
Shinjuku Granbell Hotel,4.8,"Tuesday, January 28, 2025","3,207"
Shinjuku Granbell Hotel,4.8,"Wednesday, January 29, 2025","3,300"
Shinjuku Granbell Hotel,4.8,"Thursday, January 30, 2025","3,486"
Shinjuku Granbell Hotel,4.8,"Friday, January 31, 2025","3,407"
Shinjuku Granbell Hotel,4.8,"Saturday, February 1, 2025","4,990"
Shinjuku Granbell Hotel,4.8,"Sunday, February 2, 2025","4,242"
Shinjuku Granbell Hotel,4.8,"Monday, February 3, 2025","3,889"
Shinjuku Granbell Hotel,4.8,"Tuesday, February 4, 2025","3,854"
Shinjuku Granbell Hotel,4.8,"Wednesday, February 5, 2025","3,887"
Shinjuku Granbell Hotel,4.8,"Thursday, February 6, 2025","3,889"
Shinjuku Granbell Hotel,4.8,"Friday, February 7, 2025","4,303"
Shinjuku Granbell Hotel,4.8,"Saturday, February 8, 2025","5,145"
Shinjuku Granbell Hotel,4.8,"Sunday, February 9, 2025","3,889"
Shinjuku Granbell Hotel,4.8,"Monday, February 10, 2025","3,889"
Shinjuku Granbell Hotel,4.8,"Tuesday, February 11, 2025","3,819"
Shinjuku Granbell Hotel,4.8,"Wednesday, February 12, 2025","3,819"
Shinjuku Granbell Hotel,4.8,"Thursday, February 13, 2025","3,890"
Shinjuku Granbell Hotel,4.8,"Friday, February 14, 2025","4,230"
Shinjuku Granbell Hotel,4.8,"Saturday, February 15, 2025","5,148"
Shinjuku Granbell Hotel,4.8,"Sunday, February 16, 2025","3,887"
Shinjuku Granbell Hotel,4.8,"Monday, February 17, 2025","3,819"
Shinjuku Granbell Hotel,4.8,"Tuesday, February 18, 2025","3,819"
Shinjuku Granbell Hotel,4.8,"Wednesday, February 19, 2025","3,819"
Shinjuku Granbell Hotel,4.8,"Thursday, February 20, 2025","3,817"
Shinjuku Granbell Hotel,4.8,"Friday, February 21, 2025","4,230"
Shinjuku Granbell Hotel,4.8,"Saturday, February 22, 2025","5,145"
Shinjuku Granbell Hotel,4.8,"Sunday, February 23, 2025","4,404"
Shinjuku Granbell Hotel,4.8,"Monday, February 24, 2025","3,514"
Shinjuku Granbell Hotel,4.8,"Tuesday, February 25, 2025","3,431"
Shinjuku Granbell Hotel,4.8,"Wednesday, February 26, 2025","3,819"
Shinjuku Granbell Hotel,4.8,"Thursday, February 27, 2025","3,819"
Shinjuku Granbell Hotel,4.8,"Friday, February 28, 2025","4,187"
Shinjuku Granbell Hotel,4.8,"Saturday, March 1, 2025","5,669"
Shinjuku Granbell Hotel,4.8,"Sunday, March 2, 2025","3,513"
Shinjuku Granbell Hotel,4.8,"Monday, March 3, 2025","3,383"
Shinjuku Granbell Hotel,4.8,"Tuesday, March 4, 2025","3,380"
