Hotel Name,rate,date,price
Park Hotel Tokyo,4.5,"Sunday, December 1, 2024",NaN
Park Hotel Tokyo,4.5,"Monday, December 2, 2024",NaN
Park Hotel Tokyo,4.5,"Tuesday, December 3, 2024",NaN
Park Hotel Tokyo,4.5,"Wednesday, December 4, 2024",NaN
Park Hotel Tokyo,4.5,"Thursday, December 5, 2024",NaN
Park Hotel Tokyo,4.5,"Friday, December 6, 2024",NaN
Park Hotel Tokyo,4.5,"Saturday, December 7, 2024",NaN
Park Hotel Tokyo,4.5,"Sunday, December 8, 2024",NaN
Park Hotel Tokyo,4.5,"Monday, December 9, 2024",NaN
Park Hotel Tokyo,4.5,"Tuesday, December 10, 2024",NaN
Park Hotel Tokyo,4.5,"Wednesday, December 11, 2024",NaN
Park Hotel Tokyo,4.5,"Thursday, December 12, 2024",NaN
Park Hotel Tokyo,4.5,"Friday, December 13, 2024",NaN
Park Hotel Tokyo,4.5,"Saturday, December 14, 2024",NaN
Park Hotel Tokyo,4.5,"Sunday, December 15, 2024",NaN
Park Hotel Tokyo,4.5,"Monday, December 16, 2024",NaN
Park Hotel Tokyo,4.5,"Tuesday, December 17, 2024",NaN
Park Hotel Tokyo,4.5,"Wednesday, December 18, 2024",NaN
Park Hotel Tokyo,4.5,"Thursday, December 19, 2024","6,496"
Park Hotel Tokyo,4.5,"Friday, December 20, 2024",12.9K
Park Hotel Tokyo,4.5,"Saturday, December 21, 2024",13.4K
Park Hotel Tokyo,4.5,"Sunday, December 22, 2024",11.3K
Park Hotel Tokyo,4.5,"Monday, December 23, 2024","8,389"
Park Hotel Tokyo,4.5,"Tuesday, December 24, 2024",11.3K
Park Hotel Tokyo,4.5,"Wednesday, December 25, 2024",11.8K
Park Hotel Tokyo,4.5,"Thursday, December 26, 2024","6,239"
Park Hotel Tokyo,4.5,"Friday, December 27, 2024",12K
Park Hotel Tokyo,4.5,"Saturday, December 28, 2024",13.9K
Park Hotel Tokyo,4.5,"Sunday, December 29, 2024",13.3K
Park Hotel Tokyo,4.5,"Monday, December 30, 2024",13.1K
Park Hotel Tokyo,4.5,"Tuesday, December 31, 2024",NaN
Park Hotel Tokyo,4.5,"Wednesday, January 1, 2025",12.8K
Park Hotel Tokyo,4.5,"Thursday, January 2, 2025",11.9K
Park Hotel Tokyo,4.5,"Friday, January 3, 2025","7,027"
Park Hotel Tokyo,4.5,"Saturday, January 4, 2025","6,880"
Park Hotel Tokyo,4.5,"Sunday, January 5, 2025","5,521"
Park Hotel Tokyo,4.5,"Monday, January 6, 2025","5,545"
Park Hotel Tokyo,4.5,"Tuesday, January 7, 2025","5,553"
Park Hotel Tokyo,4.5,"Wednesday, January 8, 2025","5,419"
Park Hotel Tokyo,4.5,"Thursday, January 9, 2025","6,671"
Park Hotel Tokyo,4.5,"Friday, January 10, 2025","7,027"
Park Hotel Tokyo,4.5,"Saturday, January 11, 2025","8,128"
Park Hotel Tokyo,4.5,"Sunday, January 12, 2025","7,023"
Park Hotel Tokyo,4.5,"Monday, January 13, 2025","5,553"
Park Hotel Tokyo,4.5,"Tuesday, January 14, 2025","6,255"
Park Hotel Tokyo,4.5,"Wednesday, January 15, 2025, departure date.","6,255"
Park Hotel Tokyo,4.5,"Thursday, January 16, 2025, return date.",NaN
Park Hotel Tokyo,4.5,"Friday, January 17, 2025","6,255"
Park Hotel Tokyo,4.5,"Saturday, January 18, 2025","8,080"
Park Hotel Tokyo,4.5,"Sunday, January 19, 2025","5,035"
Park Hotel Tokyo,4.5,"Monday, January 20, 2025","5,452"
Park Hotel Tokyo,4.5,"Tuesday, January 21, 2025","5,493"
Park Hotel Tokyo,4.5,"Wednesday, January 22, 2025","6,103"
Park Hotel Tokyo,4.5,"Thursday, January 23, 2025","5,926"
